web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556400703-1027","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@CamdenNJrr","Camden NJ","6 gun control bills Phil Murphy will likely sign into law http://www.rightrelevance.com/search/articles/hero?article=b3ed02ecf7f4f6b528403b3458ad7de8685ed57b&query=camden%20nj&taccount=camdennjrr …pic.twitter.com/V9ESXwhxdY","","","","1518568404000","4:33 PM - 13 Feb 2018","/CamdenNJrr/status/963571844208087041","null"
"1556400703-652","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@morganw_44","Morgan Williams","Never in a million years did i think i would have EVER gone through this. There is NO reason why i should have had to run past deceased friends and classmates to get to safety because there isn’t a control on how easy it is to get a gun. #stonemandouglas #parkland","67","901","2.9K","1518649428000","3:03 PM - 14 Feb 2018","/morganw_44/status/963911684619423744","null"
"1556400703-796","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@dhookstead","David Hookstead","There's blood in the hallways, and dead bodies on the floor of Stoneman Douglas High School in Parkland, Florida. You're a piece of garbage if you're pushing for gun control while parents are waiting to find out if their children will come home alive tonight.","427","1.0K","3.2K","1518646069000","2:07 PM - 14 Feb 2018","/dhookstead/status/963897594148683776","null"
"1556400703-691","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@BryanDawsonUSA","Bryan Dawson","3/ Require all transfers via FFL's. Without a background check, non-licensed sellers can't know if a buyer is prohibited from buying a gun. Only 9 states and DC require background checks on private sales of all guns.

#StonemanShooting #EnoughIsEnough #GunControl #Parkland pic.twitter.com/Dov1i1Jy4S","18","271","513","1518648401000","2:46 PM - 14 Feb 2018","/BryanDawsonUSA/status/963907374267412480","null"
"1556400703-490","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@maryanneinct","🇺🇸    Mary Anne     😎","I would like to thank the NRA and the Republicans who actually have common sense and are working to protect our right to defend ourselves from crazy agenda driven liberals and Democratic pols who know that no amount of #GunControl is going to stop a criminal","9","14","34","1518652478000","3:54 PM - 14 Feb 2018","/maryanneinct/status/963924474621030400","null"
"1556400703-734","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@leslynnraymond","Leslie Raymond","@ChuckGrassley @SenJoniErnst When will enough be enough?? We need gun control to stop this insanity! Our children deserve to feel safe at school. https://twitter.com/melody_ball/status/963899789070028800 …","2","17","48","1518647359000","2:29 PM - 14 Feb 2018","/leslynnraymond/status/963903005459443712","null"
"1556400703-903","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@oheysteenz","Steenz with luv","Ugh. Of course people talk about mental health as an issue along with mass shootings. But also so should gun control. Like the bigger issue is death of others.","1","4","50","1518643336000","1:22 PM - 14 Feb 2018","/oheysteenz/status/963886130843267073","null"
"1556400703-988","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@keethers","Keith White","A few hours from now very smart conservatives will be lecturing the rest of us on the difference between semi-automatic and automatic weapons. And how *that is the problem with the gun control debate.","9","74","154","1518640492000","12:34 PM - 14 Feb 2018","/keethers/status/963874201395441664","null"
"1556400703-952","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@johnpavlovitz","John Pavlovitz","Then stop playing patty cake with the @NRA.

And take all that damn wall money and put it into gun control and mental health care—or you can just copy and paste this Tweet every single day because that's the reality of your party's priorities and alliances.

Step up and lead.","22","194","746","1518642093000","1:01 PM - 14 Feb 2018","/johnpavlovitz/status/963880917034045441","null"
"1556400703-588","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AishaS","Aisha Sultan","Parents of school-aged kids: 

We didn’t grow up under the constant threat of school shootings. We owe our kids better than this. Get the NRA-controlled politicians out of Congress and let’s enact solutions. 

#guncontrol","2","20","63","1518650849000","3:27 PM - 14 Feb 2018","/AishaS/status/963917645073567746","null"
"1556400703-598","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@rulajebreal","Rula Jebreal","Another mass shooting - & once again @GOP response:
“Prayers & Thoughts” which just doesn’t seem to work & still no gun control legislation to stop these massacres.
58 people were Killed & 1,000 wounded in Las Vegas.
Today, another 16 victims forced to pay @NRA “price of freedom”","13","46","116","1518650578000","3:22 PM - 14 Feb 2018","/rulajebreal/status/963916506613600257","null"
"1556400703-605","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@activist360","Bill Madden","If only penis enlargement techniques were as advanced, inexpensive and as easily attainable as buying an AR-15 — the domestic terrorist organization @NRA would have far less success keeping America the only modern country in the world that is literally awash in guns. #guncontrol","16","103","211","1518650449000","3:20 PM - 14 Feb 2018","/activist360/status/963915965833666566","null"
"1556400703-873","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DeepSouthProud","Angela.Kay","#GunControlNow We can't even control who walks into our country! How do you expect to control guns?!?","12","24","60","1518644290000","1:38 PM - 14 Feb 2018","/DeepSouthProud/status/963890134595891200","null"
"1556400703-799","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@GlenFearce1","GLEN PIERCE","ANOTHER SCHOOL SHOOTING IN THE U.S.A.......................... 18, YES 18 school shootings so far this year and the N.R.A still put pressure on the Govt. for LESS gun control. #Shame","11","12","88","1518645999000","2:06 PM - 14 Feb 2018","/GlenFearce1/status/963897301877121024","null"
"1556400703-680","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Ancient_Arcane","Ancient Arcane","Florida Parkland LIVE Nicolas Cruz #guncontrol #thoughtsandprayers Madrid Broward Columbinepic.twitter.com/7FOOPaiDKc","40","517","852","1518648724000","2:52 PM - 14 Feb 2018","/Ancient_Arcane/status/963908730474651649","null"
"1556400703-661","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@EdKrassen","Ed Krassenstein","A border patrol agent dies in an accident and Trump declares it as a reason why we need to keep immigrants out. Kids die in Parkland Florida and Trump refuses to call for stricter #guncontrol. Wake up! The NRA is in his pocket! #GunControlNow #FloridaShooting","617","6.2K","12K","1518649203000","3:00 PM - 14 Feb 2018","/EdKrassen/status/963910738275319808","null"
"1556400703-947","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@kellyblaus","Kelly","Thoughts and prayers don’t do shit. Gun control does. 

@FLGovScott https://twitter.com/bn9/status/963881027100962816 …","","20","69","1518642208000","1:03 PM - 14 Feb 2018","/kellyblaus/status/963881401761353728","null"
"1556400703-733","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ellectricshine","elle ✨","How many more events like in Columbine or Florida do we need to realize our problems? How many more lives of children are needed to be lost for our govt to wake up and realize the importance of gun control? 

WHY ARE PEOPLE STILL ALLOWED TO BUY AND WIELD GUNS. WAKE UP AMERICA","2","9","100","1518647466000","2:31 PM - 14 Feb 2018","/ellectricshine/status/963903454279159813","null"
"1556400703-609","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@sahluwal","Simar","When one terrorist falsely uses their religion to commit terror y’all are ready to ban an entire people from the US. When one immigrant commits an act of violence y’all are ready to build walls, but when a dozen kids are gunned down at school, it’s too early to talk gun control.","19","490","828","1518650353000","3:19 PM - 14 Feb 2018","/sahluwal/status/963915563645808640","null"
"1556400703-629","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@FMoniteau","Fredon Moniteau","BRAVO! Shep Smith just reads off a list of fatal school shootings since Columbine, live on air. It's WAY TOO LONG.

#guncontrol #GunControlNow #NRA #TheResistance #MAGA #Trump #FoxNews #Resist #ImpeachTrump #ParklandSchoolShootingpic.twitter.com/Qpinsw300u","87","724","1.1K","1518650003000","3:13 PM - 14 Feb 2018","/FMoniteau/status/963914093806702594","null"
"1556400703-761","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@porpentina2017","Po ■ p ■ ■ tina ■ T ■ na ■","Sensible gun control and laws are what we need.

Empty “thoughts and prayer” from our lawmakers aren’t good enough. 

Tell these #NRA patsies that you are angry and demand #GunControlNow
The blood of these people are on their hands!https://twitter.com/johnpavlovitz/status/963890588826439680 …","1","44","43","1518646759000","2:19 PM - 14 Feb 2018","/porpentina2017/status/963900488411316225","null"
"1556400703-917","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@TwitchyTeam","Twitchy Team","'What a SCUMBAG': Sen. Chris Murphy wastes NO time turning Fla. school shooting into gun control push https://twitchy.com/sarahd-313035/2018/02/14/what-a-scumbag-sen-chris-murphy-wastes-no-time-turning-fla-school-shooting-into-gun-control-push/ …","4","41","62","1518643017000","1:16 PM - 14 Feb 2018","/TwitchyTeam/status/963884794357698566","null"
"1556400703-993","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Khanoisseur","🤷🏻‍♂️","Tricky balance for the media: On the one hand, media coverage inspires more copycats, on the other, muting these serves the agenda of the NRA and gun lobbies, and those against sensible gun control legislation. Bottom line, gun violence costs the U.S. $221 billion each year. https://twitter.com/cbsnews/status/963866229235769345 …","13","105","138","1518640319000","12:31 PM - 14 Feb 2018","/Khanoisseur/status/963873476401496065","null"
"1556400703-476","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@matthague1","Matthew Hague","Hey, I'm all for gun control, but Haggis crosses the line with good reason.","1","","98","1518652683000","3:58 PM - 14 Feb 2018","/matthague1/status/963925335778750470","null"
"1556400703-781","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@TheTweetwit","The Tweetwit","#guncontrol

Thank you, Yoda!

Now, what are you going to do about it?

Right! Nothing! 

You can't take a gun to Congress or Mar-a-Lago but you can take one to a school.

This is now like a once a week event coming soon to a school near you. pic.twitter.com/pDJSmivNNF","24","76","138","1518646347000","2:12 PM - 14 Feb 2018","/TheTweetwit/status/963898758357442561","null"
"1556400703-865","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@kyleayers","Kyle Ayers","I'm sorry, but gun control just doesn't work. No I don't want to be presented with facts or examples from other countries where it worked. It just doesn't work, as opposed to this system we have now which is extremely effective and has no downsides.","","19","77","1518644486000","1:41 PM - 14 Feb 2018","/kyleayers/status/963890953911021570","null"
"1556400703-731","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@maxthegirl","Max Weiss","We need to take to the streets for gun control. This needs to be our next big march.","12","27","115","1518647514000","2:31 PM - 14 Feb 2018","/maxthegirl/status/963903656671236098","null"
"1556400703-456","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@hartfordcourant","Hartford Courant","Connecticut politicians join U.S. Sen. Chris Murphy in calling for gun control reform in the wake of the Florida School shooting http://www.courant.com/breaking-news/hc-news-connecticut-florida-school-shooting-reaction-20180214-story.html …","5","12","34","1518652736000","3:58 PM - 14 Feb 2018","/hartfordcourant/status/963925557384761344","null"
"1556400703-942","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@BestCoast","Best Coast","What the fuck is wrong with the US??? WE the adults need to figure this gun control shit out so the youth of this country don’t have to go through shit like this  https://twitter.com/thecaptainaidan/status/963865696643026944 …","12","477","1.7K","1518642271000","1:04 PM - 14 Feb 2018","/BestCoast/status/963881664253317120","null"
